0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-6.8712256309750135,-0.37595837200919763,-4.770981760053025,18.84054428263521,11.220583369469633,-19.864516377332354,27.544887614057867,8.031571388757364,4.084273823534265,-2.5968509692131163,-27.033112743396586,24.43860058392094,-24.496703537832392,6.194586364047453,1.8650513887486255,-12.397572251313099,-32.75931166119243,21.569340283781116,-22.112340486043,-15.785398463868042,-29.757020044756803,-8.83398804122598,13.851194322886323,16.284523105416728,-14.006548253313486,-10.737639352858693,-17.750780185080988,9.646355324568304,-9.219585173011597,11.648571641994188,-12.397555946171348,18.840288361441303
-30.08086320116187,27.590233610301382,-3.5379956666585954,2.358658943697678,10.328736189241107,-16.985565324178882,6.498535626545128,14.941481481911941,19.37839941067303,24.557732647492113,-24.298234202791196,4.422125682554711,-5.3738716179646655,12.914973858645325,21.85218936464389,-10.840136395534223,-27.054120824154158,-1.623481664530794,-19.28965542634662,-8.225446857710512,-21.72199241507501,-12.796187491988643,8.543672297144628,0.34536433758822166,-7.06142990600262,-9.219146259105054,-14.806729933932084,17.088144759521093,-12.518436214002438,11.240398638376133,-10.839934142221546,2.3586752728219524
7.066760064092507,-14.54964445075552,5.036293965347679,-28.982841132568392,2.986382644063235,12.605528911415528,-19.902448710303275,-5.241978087712075,-9.669854733540134,-12.050483648362388,29.710358825216254,-17.166893494922316,24.364432233374938,-1.1099431078497732,-7.404403175427556,19.62500324119974,32.73745840280345,-22.76314121467733,9.04267085239904,15.664177698926139,26.94969654412317,17.5884494701222,0.9317651557971761,-25.771509067199656,14.07524675701902,21.920675557281246,10.918708378726464,-3.1564822536609873,17.167876698959596,2.979156507301527,19.610586502931753,-28.983639809765375
-3.430973413364958,15.263470430103837,-30.92062881771511,23.294915562844825,-1.3949298073518508,-18.07886105606505,20.520385652942696,4.4378947670718025,8.265477617043954,12.789476178000749,-25.234628558709232,17.844081546726972,-5.399083074266489,2.5860431684342067,10.445647417723858,-7.207674087842925,-27.939334171961775,29.471377233721896,-15.930345245040987,-11.92308812617745,-22.71285305924902,-10.113917596681473,0.6260864502960429,26.271845363910685,-13.879045371496941,-8.651009758898013,-20.33486888249301,6.277335229327374,-10.118650812499162,-1.4129228042357873,-7.21019064365949,23.294412014137716
25.932564336866573,-20.67029420133423,28.88310804960002,-1.492187981559496,-31.347867390934603,20.783672130434788,-7.673581694343353,-16.120573208584677,-11.851765157551748,-23.10056154644615,4.380661915336485,-5.594265497971415,23.264133432854006,-18.34893962899219,-9.759466247813304,10.493883150868765,2.4494251485979452,-3.529674505073467,16.247762535682863,14.157229560842966,6.2949026626970745,8.194350108858451,-25.657511404177868,0.49480141855336834,12.175727824758015,9.871816025819733,18.452048542319012,-13.9638423268349,8.18545511813677,-28.37563676330987,10.494165496380825,-1.4922222131447216
-8.26982088609791,7.589258541385913,-6.264545344835267,15.371673457935154,11.012747039029756,-14.254468556782312,23.645954162054174,-3.32264399082086,0.7446472631737528,5.356654221721638,-32.22375394094747,26.777982406728498,-10.304047797243184,-1.4493478882370285,3.039849433324227,-26.8699768752176,-35.23222282126331,20.752385497607218,-16.189774752834463,-20.1694654241532,-29.475510470043876,-22.350194556392996,13.002432992301168,18.002349285577722,-18.14866533778591,-24.536734900281267,-12.301058823426162,-4.574034020193637,-22.156118127292178,9.487827233131684,-26.921401901086387,15.37164702544994
32.64446383520329,-19.298902378733647,4.155148111276367,-4.345535042352651,-30.279566065047074,27.1022252824212,-0.12110977115332608,-10.251361951501444,-16.852501171520466,-21.845995451642885,8.342855422262764,2.0215455022387148,12.370288303345434,-12.320210871275451,-14.521206762376673,14.316389365742028,10.379086526893081,-2.253634321274498,29.730285347994418,20.215541701671174,6.265699157463052,18.1559911513123,-24.493536557175105,-6.337821158183324,22.377942188714773,16.224023947059326,24.665020995730146,-8.28188542885297,18.16621413058206,-27.271931968976403,14.316697053420933,-4.345526778046415
-3.3095075452582545,-1.1133917124217718,-32.4121388173145,23.024581171092994,13.023907884059627,-11.567802157863866,25.907726219851067,3.231808969004969,10.372259291811421,1.1172208490501487,-9.589162501558492,29.019707246386847,-29.41033611666058,5.704997941895504,8.027250283630433,-24.140241263377007,-5.459643885455461,17.769544515040458,-15.458739838486009,-19.390692170935232,-7.55462490343872,-22.21446832357231,15.270712188329286,20.3518658897012,-17.431712887105057,-26.6885554225675,-13.512309993150762,3.529723747551285,-21.01437947761007,12.50983641725987,-24.231013177012684,23.02483738691949
30.579953919364108,-19.963926835714414,3.5411477201153763,-4.838889626581825,-27.439614072462586,17.590697979214827,-0.6159077287931222,-15.429633427664976,-11.143942894939885,-22.34882344673056,24.82843782413534,1.4761771543284739,19.86866610255065,-17.659287635119295,-9.043741405943196,7.416166796214259,27.566357809103327,-2.724779802504923,13.374339122583168,9.555731056556807,22.274838767624658,5.552323798493197,-24.82699423829367,-6.944828333947438,11.416174405047185,8.201499214448798,15.42910340384286,-13.264472694753206,5.5727861200389155,-30.297444897640506,7.416472928863726,-4.838887791328554
2.334689562807997,-4.000839543984335,29.63658997280755,-24.324037236694426,-1.832502223328846,14.283258738289542,-21.79059570133316,-14.894183931383894,-10.563899115215406,-6.196120272458494,26.582074330703445,-19.39228180559914,18.770821288893334,-12.726060686348962,-8.387739039271931,4.97094904803299,21.21125659978723,-30.264709808212483,16.46472359284766,8.357384287786925,23.803317235266086,6.507275617787198,0.29158994585438586,-27.158086363876468,10.253229271519729,4.136290850556485,12.217988293064511,-17.103537788302546,6.498666409192095,-1.8133856416648524,4.971165322004788,-24.323840345695302
